age,value,current_asset,current_quantity,current_mortgage_rate,current_origination_ltv,fico_score,current_ltv,wage,consumption,future_asset,future_quantity,new_mortgage_rate,new_origination_ltv,status,average_bequest,
25.0,1.3237730016045235,0.5,0.75,0.03209488244454717,0.5,0.5,0.625,1.0,8.310125807591318,3.175344868368661E-7,0.75,0.18520762157279813,0.9999997074918597,2.0,NaN,
25.0,-0.23602470722780972,0.5,0.75,0.03209488244454717,0.5,0.5,0.875,1.0,0.8101129959643711,2.1020477609437903E-7,0.75,0.18520750414306422,0.9999991420141089,2.0,NaN,
25.0,17387.77672559623,0.5,0.125,0.03209488244454717,0.5,0.5,0.25,1.0,1.0E-4,0.743463805662029,0.42373611831719327,0.07307882267468939,0.6618786286210553,3.0,NaN,
25.0,16855.582453679108,0.5,0.125,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.7293241954400628,0.125,0.03389403751725255,0.34805009934665593,2.0,NaN,
25.0,20871.355188462647,0.5,0.375,0.03209488244454717,0.5,0.5,0.25,1.0,6.418542652769375,0.7520120006923378,0.375,0.0749758092860375,0.6681335592643236,2.0,NaN,
25.0,23059.197013983096,0.5,0.375,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.5713474907271726,0.375,0.031231011013977492,0.31518994135428363,2.0,NaN,
25.0,1693.080771582668,0.5,0.625,0.03209488244454717,0.5,0.5,0.25,1.0,0.052427325181987186,0.741928788191213,0.625,NaN,NaN,1.0,NaN,
25.0,11947.869872751644,0.5,0.625,0.03209488244454717,0.5,0.5,0.75,1.0,2.5641670519919906,0.7402281080737697,0.38364863575252856,0.12803676638912612,0.8376234379556264,3.0,NaN,
25.0,1682.9328991611012,0.5,0.875,0.03209488244454717,0.5,0.5,0.25,1.0,1.0E-4,0.547369750987975,0.875,NaN,NaN,1.0,NaN,
25.0,1561.487300138431,0.5,0.875,0.03209488244454717,0.5,0.5,0.75,1.0,1.0E-4,0.5086653977769883,0.875,NaN,NaN,1.0,NaN,
25.0,0.8718733892309798,0.25,0.25,0.03209488244454717,0.5,0.5,0.25,1.0,7.272537120997235,0.999999459152107,0.25,0.18520748917544796,0.999999069938207,2.0,NaN,
25.0,0.09252499968198549,0.25,0.25,0.03209488244454717,0.5,0.5,0.75,1.0,2.2725412145762967,0.9999991910948556,0.25,0.18520760173910966,0.9999996119835998,2.0,NaN,
25.0,1.8884265605876516,0.25,0.75,0.03209488244454717,0.5,0.5,0.25,1.0,19.30262792021852,8.7751668709178E-7,0.75,0.185207640936872,0.999999800738711,2.0,NaN,
25.0,0.8949787392076254,0.25,0.75,0.03209488244454717,0.5,0.5,0.75,1.0,6.321477015678611,3.559502529320988E-7,0.3563911617109075,0.18520759327520786,0.9999995712260505,3.0,NaN,
25.0,0.9177146116715343,0.75,0.25,0.03209488244454717,0.5,0.5,0.25,1.0,7.787539823437687,0.9999999410900617,0.25,0.1852075634861122,0.9999994277779625,2.0,NaN,
25.0,0.22938066996371714,0.75,0.25,0.03209488244454717,0.5,0.5,0.75,1.0,2.7875439656812824,0.9999999788115231,0.25,0.18520767738795244,0.9999999762672955,2.0,NaN,
25.0,1.9060677238788044,0.75,0.75,0.03209488244454717,0.5,0.5,0.25,1.0,19.817617699833445,6.620597468133754E-7,0.75,0.18520754725812277,0.9999993496327888,2.0,NaN,
25.0,0.9584934992335216,0.75,0.75,0.03209488244454717,0.5,0.5,0.75,1.0,4.817626899509153,2.9694133492369735E-7,0.75,0.18520763158117884,0.9999997556867796,2.0,NaN,
25.0,1.0814510245799966,0.5,0.5,0.029999999999999992,0.25,0.5,0.25,1.0,7.048977629371734,0.9999999589863795,0.5,0.058219448854993715,0.6128828412556708,2.0,NaN,
25.0,4177.853089651845,0.5,0.5,0.029999999999999992,0.25,0.5,0.75,1.0,0.4639086877988921,0.770485385939719,0.5,NaN,NaN,1.0,NaN,
25.0,1.6307810982209554,0.5,0.5,0.029999999999999992,0.25,0.5,0.125,1.0,16.045083336858447,0.9999990056376798,0.5,0.1852076142189846,0.999999672079892,2.0,NaN,
25.0,9636.485076061332,0.5,0.5,0.029999999999999992,0.25,0.5,0.375,1.0,2.967775951170621,0.75685262132537,0.5047597687310875,0.052850512048465415,0.5819616835190116,3.0,NaN,
25.0,7908.92730935244,0.5,0.5,0.029999999999999992,0.25,0.5,0.625,1.0,0.4925894528137036,0.7418046209249076,0.5,NaN,NaN,1.0,NaN,
25.0,-1.1907459338075705,0.5,0.5,0.029999999999999992,0.25,0.5,0.875,1.0,0.2343949366039128,0.9999991371346983,0.5,NaN,NaN,1.0,NaN,
25.0,3175.8526869402403,0.5,0.5,0.0456513082862177,0.75,0.5,0.25,1.0,1.0E-4,0.7923302078630181,0.5,NaN,NaN,1.0,NaN,
25.0,4433.718945212019,0.5,0.5,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.7604327118209807,0.5,NaN,NaN,1.0,NaN,
25.0,1.6307811127152727,0.5,0.5,0.0456513082862177,0.75,0.5,0.125,1.0,16.04508394455134,0.9999997746382172,0.5,0.18520762257403872,0.99999971231329,2.0,NaN,
25.0,6937.866137217042,0.5,0.5,0.0456513082862177,0.75,0.5,0.375,1.0,1.0E-4,0.7415071325579019,0.5,NaN,NaN,1.0,NaN,
25.0,7699.877536561728,0.5,0.5,0.0456513082862177,0.75,0.5,0.625,1.0,1.0E-4,0.7397769335106442,0.5,NaN,NaN,1.0,NaN,
25.0,2524.292838689267,0.5,0.5,0.0456513082862177,0.75,0.5,0.875,1.0,1.0E-4,0.8089743814327129,0.5,NaN,NaN,1.0,NaN,
25.0,2610.640615143038,0.5,0.5,0.029999999999999992,0.125,0.5,0.25,1.0,0.8817935596748909,0.49290347719441463,0.5,NaN,NaN,1.0,NaN,
25.0,4012.578539780328,0.5,0.5,0.029999999999999992,0.125,0.5,0.75,1.0,0.8820162956032864,0.49268074126601913,0.5,NaN,NaN,1.0,NaN,
25.0,2260.547015814338,0.5,0.5,0.030785580916705184,0.375,0.5,0.25,1.0,0.5964996886269851,0.49330601185341244,0.5,NaN,NaN,1.0,NaN,
25.0,4306.857679294441,0.5,0.5,0.030785580916705184,0.375,0.5,0.75,1.0,0.6004035499229274,0.48940215055747016,0.5,NaN,NaN,1.0,NaN,
25.0,3269.118238303631,0.5,0.5,0.034747973742140725,0.625,0.5,0.25,1.0,0.27179295270373666,0.49796002478937046,0.5,NaN,NaN,1.0,NaN,
25.0,4811.95318997693,0.5,0.5,0.034747973742140725,0.625,0.5,0.75,1.0,0.2801213876607656,0.4896315898323415,0.5,NaN,NaN,1.0,NaN,
25.0,3633.421153901896,0.5,0.5,0.06055131198747556,0.875,0.5,0.25,1.0,1.0E-4,0.4963690375669261,0.5,NaN,NaN,1.0,NaN,
25.0,5880.532712370505,0.5,0.5,0.06055131198747556,0.875,0.5,0.75,1.0,1.0E-4,0.5029157551771174,0.5,NaN,NaN,1.0,NaN,
25.0,3252.0762206478853,0.25,0.5,0.029999999999999992,0.25,0.5,0.25,1.0,0.45459572541505794,0.5222983483235532,0.5,NaN,NaN,1.0,NaN,
25.0,6626.308334264078,0.25,0.5,0.029999999999999992,0.25,0.5,0.75,1.0,0.4756161814745574,0.5012778922640537,0.5,NaN,NaN,1.0,NaN,
25.0,4671.847288849371,0.25,0.5,0.0456513082862177,0.75,0.5,0.25,1.0,1.0E-4,0.5875513460919971,0.5,NaN,NaN,1.0,NaN,
25.0,9650.224378131603,0.25,0.5,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.5038376343713895,0.5,0.06498921875470122,0.6352047917324132,2.0,NaN,
25.0,1.5299145996274346,0.75,0.5,0.029999999999999992,0.25,0.5,0.25,1.0,13.80257903263289,1.871463578375269E-7,0.5,0.1852075550410102,0.999999387110943,2.0,NaN,
25.0,0.6661666710996835,0.75,0.5,0.029999999999999992,0.25,0.5,0.75,1.0,3.8025785491755135,7.146740221109084E-7,0.5,0.18520754839404768,0.9999993551027855,2.0,NaN,
25.0,1.5299145966841057,0.75,0.5,0.0456513082862177,0.75,0.5,0.25,1.0,13.802578729046042,3.89514685908787E-7,0.5,0.18520755086705298,0.9999993670114344,2.0,NaN,
25.0,13486.841841766462,0.75,0.5,0.0456513082862177,0.75,0.5,0.75,1.0,0.5035970593826731,0.2481667078898343,0.5,NaN,NaN,1.0,NaN,
25.0,15202.850178949271,0.5,0.25,0.029999999999999992,0.25,0.5,0.25,1.0,0.6142926960321323,0.7604043408371733,0.25,NaN,NaN,1.0,NaN,
25.0,23070.68431984034,0.5,0.25,0.029999999999999992,0.25,0.5,0.75,1.0,1.0E-4,0.7330250076538102,0.3735261537392033,0.029999999999999992,0.2606073740764521,3.0,NaN,
25.0,23041.27844700796,0.5,0.25,0.0456513082862177,0.75,0.5,0.25,1.0,1.0E-4,0.7336619800942866,0.3734696623497925,0.029999999999999992,0.2603751327258026,3.0,NaN,
25.0,25704.12694225724,0.5,0.25,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.4071959868602132,0.373510925452443,0.029999999999999992,0.25967825369773523,3.0,NaN,
25.0,1.8973053580440096,0.5,0.75,0.029999999999999992,0.25,0.5,0.25,1.0,19.560127714478533,0.9999998498926941,0.75,0.18520763905108523,0.9999997916577872,2.0,NaN,
25.0,0.9216880933331664,0.5,0.75,0.029999999999999992,0.25,0.5,0.75,1.0,4.5601156296629926,0.9999993632615845,0.75,0.18520752828320627,0.9999992582599079,2.0,NaN,
25.0,1.8973054375949479,0.5,0.75,0.0456513082862177,0.75,0.5,0.25,1.0,19.56012992019979,0.9999991558333788,0.75,0.18520765926844823,0.999999889013615,2.0,NaN,
25.0,14533.522211787435,0.5,0.75,0.0456513082862177,0.75,0.5,0.75,1.0,1.0E-4,0.7455485041979578,0.75,NaN,NaN,1.0,NaN,
25.0,1.4577698916093849,0.5,0.5,0.038280135056816836,0.5,0.25,0.25,1.0,12.393557773161783,0.9999992673355151,0.5,0.18520766730859217,0.9999999277305768,2.0,NaN,
25.0,0.35602251981122757,0.5,0.5,0.038280135056816836,0.5,0.25,0.75,1.0,2.3935501851251177,0.9999991886051726,0.5,0.18520753851324107,0.9999993075221931,2.0,NaN,
25.0,1.5808836401504178,0.5,0.5,0.038280135056816836,0.5,0.25,0.125,1.0,14.893556285401473,0.9999990493917575,0.5,0.18520764205612425,0.9999998061284213,2.0,NaN,
25.0,1.3068235035105242,0.5,0.5,0.038280135056816836,0.5,0.25,0.375,1.0,9.893556518400166,0.9999998228060507,0.5,0.1852076460109224,0.9999998251725789,2.0,NaN,
25.0,0.8351666613413773,0.5,0.5,0.038280135056816836,0.5,0.25,0.625,1.0,4.89355107618801,0.9999995562236986,0.5,0.1852075536376713,0.9999993803532259,2.0,NaN,
25.0,-4.138385868156516,0.5,0.5,0.038280135056816836,0.5,0.25,0.875,1.0,3.0149964930895083,0.999999828505379,3.8071949950515236E-7,0.18520768126303314,0.9999999949275773,3.0,NaN,
25.0,1.5425835857924493,0.5,0.5,0.030742948583146572,0.5,0.75,0.25,1.0,14.0660544779112,0.9999995486118314,0.5,0.18520768181526542,0.9999999975868278,2.0,NaN,
25.0,0.7110501500214746,0.5,0.5,0.030742948583146572,0.5,0.75,0.75,1.0,4.066040499825821,0.9999993372038607,0.5,0.18520751417622408,0.9999991903283516,2.0,NaN,
25.0,1.6521895446336787,0.5,0.5,0.030742948583146572,0.5,0.75,0.125,1.0,16.566049461952446,0.9999997850655233,0.5,0.1852076216589185,0.9999997079065684,2.0,NaN,
25.0,1.4114709510106618,0.5,0.5,0.030742948583146572,0.5,0.75,0.375,1.0,11.566047809641617,0.9999995474016413,0.5,0.18520760184277063,0.9999996124827747,2.0,NaN,
25.0,1.0321425121719698,0.5,0.5,0.030742948583146572,0.5,0.75,0.625,1.0,6.566047364112133,0.9999992979516176,0.5,0.18520759649953983,0.9999995867526804,2.0,NaN,
25.0,0.0717956816320316,0.5,0.5,0.030742948583146572,0.5,0.75,0.875,1.0,1.5660532158047569,0.9999993625023105,0.5,0.18520766667883426,0.999999924698005,2.0,NaN,
25.0,1627.1880617810846,0.5,0.5,0.04246053391984172,0.5,0.125,0.25,1.0,0.3769458523206445,0.4827826414057079,0.5,NaN,NaN,1.0,NaN,
25.0,1756.9611776017396,0.5,0.5,0.04246053391984172,0.5,0.125,0.75,1.0,0.37716384634341715,0.48256464738293525,0.5,NaN,NaN,1.0,NaN,
25.0,1.4885049925905791,0.5,0.5,0.03453544907473129,0.5,0.375,0.25,1.0,12.975332678433873,6.772972316326786E-7,0.5,0.18520761028262958,0.9999996531245465,2.0,NaN,
25.0,0.5018002751422382,0.5,0.5,0.03453544907473129,0.5,0.375,0.75,1.0,2.975334526209305,2.9015289511324927E-7,0.5,0.18520763904805365,0.9999997916431888,2.0,NaN,
25.0,1.5328779601904485,0.5,0.5,0.03112140673731065,0.5,0.625,0.25,1.0,13.863761893039005,0.9999996447841971,0.5,0.1852075607782959,0.9999994147385914,2.0,NaN,
25.0,0.6768626916726324,0.5,0.5,0.03112140673731065,0.5,0.625,0.75,1.0,3.8637710914828736,0.9999999167254332,0.5,0.18520767694146995,0.9999999741172786,2.0,NaN,
25.0,1.5479636104786283,0.5,0.5,0.030699337581300536,0.5,0.875,0.25,1.0,14.179457912313946,0.9999998163703306,0.5,0.18520753379229943,0.999999284788705,2.0,NaN,
25.0,0.7294843393960874,0.5,0.5,0.030699337581300536,0.5,0.875,0.75,1.0,4.179465813649791,0.999999757280927,0.5,0.18520762587442777,0.9999997282061692,2.0,NaN,
25.0,1.4437022143340752,0.25,0.5,0.038280135056816836,0.5,0.25,0.25,1.0,12.136048436227007,0.9999994263806896,0.5,0.18520750882837228,0.999999164576005,2.0,NaN,
25.0,0.2797662110908232,0.25,0.5,0.038280135056816836,0.5,0.25,0.75,1.0,2.1360586083086988,0.9999995691229177,0.5,0.18520768148394165,0.9999999959913526,2.0,NaN,
25.0,1.530204053583271,0.25,0.5,0.030742948583146572,0.5,0.75,0.25,1.0,13.80854285736068,0.9999992900727767,0.5,0.185207542450115,0.9999993264800375,2.0,NaN,
25.0,0.6672168335524182,0.25,0.5,0.030742948583146572,0.5,0.75,0.75,1.0,3.8085436039339706,0.9999998377849642,0.5,0.1852075514037608,0.9999993695959275,2.0,NaN,
25.0,1.471547406444408,0.75,0.5,0.038280135056816836,0.5,0.25,0.25,1.0,12.651050482129612,0.9999998449575389,0.5,0.18520754355443816,0.9999993317978574,2.0,NaN,
25.0,0.42448278837031167,0.75,0.5,0.038280135056816836,0.5,0.25,0.75,1.0,2.651053814263987,0.9999992982174393,0.5,0.18520760011233062,0.9999996041499164,2.0,NaN,
25.0,1.5547379487492727,0.75,0.5,0.030742948583146572,0.5,0.75,0.25,1.0,14.32355296073132,0.9999990565809065,0.5,0.1852076636197408,0.9999999099670743,2.0,NaN,
25.0,0.7521926249795043,0.75,0.5,0.030742948583146572,0.5,0.75,0.75,1.0,4.323548152375672,0.9999996528583661,0.5,0.18520760595317684,0.9999996322762561,2.0,NaN,
25.0,25026.815408513423,0.5,0.25,0.038280135056816836,0.5,0.25,0.25,1.0,5.134528525135946,0.5417264599752215,0.25,0.09192910439664843,0.7243315543057274,2.0,NaN,
25.0,30717.32752072401,0.5,0.25,0.038280135056816836,0.5,0.25,0.75,1.0,1.0E-4,0.5046293464207788,0.25,0.03,0.28072739222394466,2.0,NaN,
25.0,25436.297467263466,0.5,0.25,0.030742948583146572,0.5,0.75,0.25,1.0,5.358086765096159,0.542062720168694,0.25,0.09308119644516942,0.7281774358195118,2.0,NaN,
25.0,30980.16932797826,0.5,0.25,0.030742948583146572,0.5,0.75,0.75,1.0,1.0E-4,0.5043564125197787,0.25,0.029999999999999992,0.28068496795369946,2.0,NaN,
25.0,1.8353624479870034,0.5,0.75,0.038280135056816836,0.5,0.25,0.25,1.0,17.832829045555982,0.9999998511703372,0.75,0.18520758114911262,0.999999512833369,2.0,NaN,
25.0,0.6027206278110837,0.5,0.75,0.038280135056816836,0.5,0.25,0.75,1.0,2.832832733571335,0.999999777095105,0.75,0.1852076228814035,0.9999997137933917,2.0,NaN,
25.0,1.9363961015394446,0.5,0.75,0.030742948583146572,0.5,0.75,0.25,1.0,20.341559111912037,0.40147677925955905,0.75,0.18520750108126538,0.9999991272701504,2.0,NaN,
25.0,1.0276622374817834,0.5,0.75,0.030742948583146572,0.5,0.75,0.75,1.0,5.341563198613018,0.9999992642295986,0.75,0.1852075337557732,0.9999992846128145,2.0,NaN,
25.0,7884.112026787382,0.5,0.5,0.029999999999999992,0.25,0.25,0.25,1.0,0.46230823572502494,0.7720858380135862,0.5,NaN,NaN,1.0,NaN,
25.0,3476.9177208225824,0.5,0.5,0.029999999999999992,0.25,0.25,0.75,1.0,0.3276069316859556,0.9067871420526555,0.5,NaN,NaN,1.0,NaN,
25.0,7855.601007372609,0.5,0.5,0.03,0.25,0.75,0.25,1.0,0.4618267502190532,0.7725673235195579,0.5,NaN,NaN,1.0,NaN,
25.0,3233.408480696237,0.5,0.5,0.03,0.25,0.75,0.75,1.0,0.32119987684019913,0.913194196898412,0.5,NaN,NaN,1.0,NaN,
25.0,1.4577694232159553,0.5,0.5,0.07300356519870557,0.75,0.25,0.25,1.0,12.39354848355348,0.9999992330856046,0.5,0.18520750963166663,0.9999991684442339,2.0,NaN,
25.0,13750.545647142704,0.5,0.5,0.07300356519870557,0.75,0.25,0.75,1.0,1.0E-4,0.7420148550731152,0.5,NaN,NaN,1.0,NaN,
25.0,1.5425830911288636,0.5,0.5,0.03636108794956107,0.75,0.75,0.25,1.0,14.066043886406762,0.9999997649547714,0.5,0.18520755479145415,0.9999993859092167,2.0,NaN,
25.0,13988.163904295896,0.5,0.5,0.03636108794956107,0.75,0.75,0.75,1.0,1.0E-4,0.7422401992874049,0.5,NaN,NaN,1.0,NaN,
25.0,1.1351434810830021,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.657188093793314,0.9999995217543108,0.5,0.18520760614991472,0.9999996332236388,2.0,NaN,
25.0,1.6481006762028674,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.465258069781623,1.7842529710654365E-7,0.5,0.18520752290381856,0.9999992323557013,2.0,NaN,
25.0,1.1285867344641425,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,7.582618989391015,0.999999778163768,0.5,0.1852076195635516,0.9999996978164208,2.0,NaN,
25.0,1.1543533576851448,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,7.879908588461834,0.9999993807700702,0.5,0.1852076677092253,0.9999999296598081,2.0,NaN,
25.0,1.3487057762649144,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,10.531750195081827,5.271534850997961E-7,0.5,0.18520760857385943,0.9999996448960384,2.0,NaN,
25.0,2.137591891836444,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,26.641613743402765,34.18669410118704,4.342444937671361E-8,0.5,0.18520757326026238,0.9999994748449555,2.0,NaN,
25.0,1.1271876381363768,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.021719311360074874,7.566801276005483,0.9999994410477723,0.5,0.18520759535268894,0.9999995812300699,2.0,NaN,
25.0,1.130997208956368,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.06486835634030441,7.609948125498683,0.999999621419508,0.5,0.1852075651673578,0.9999994358739273,2.0,NaN,
25.0,1.142248856224914,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.1937401966633167,7.738825052036221,0.9999995225203018,0.5,0.18520763509675153,0.9999997726158661,2.0,NaN,
25.0,1.1747693050989043,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,0.5786375040278146,8.123717076394756,6.95233491332381E-7,0.5,0.1852075624617101,0.999999422844999,2.0,NaN,
25.0,1.2634436385447003,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,1.7281976937878034,9.273284328713997,7.584677021998942E-7,0.5,0.18520765956349314,0.999999890434391,2.0,NaN,
25.0,1.4744847927404179,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,5.161551486074973,12.70663647912534,2.65068492710796E-7,0.5,0.1852076369896529,0.9999997817310499,2.0,NaN,
25.0,1.870903139109666,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,15.415836879755712,22.960918453370333,4.3136479672288523E-7,0.5,0.1852075899764813,0.999999555341177,2.0,NaN,
25.0,2.4387374940265905,0.5,0.5,0.03209488244454717,0.5,0.5,0.5,46.04197543013415,53.58705559557515,3.1087244653504875E-7,0.5,0.1852075706157716,0.9999994621105256,2.0,NaN,
25.0,1.1122243072967208,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.399682191459393,0.9999992813992374,0.5,0.18520752499985751,0.9999992424490853,2.0,NaN,
25.0,1.6375400528107222,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.20776521682865,5.608363146669681E-7,0.5,0.18520762116719902,0.9999997055387149,2.0,NaN,
25.0,1.1054378456678784,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,7.3251086216408865,0.999999307258827,0.5,0.18520747701934906,0.9999990114010441,2.0,NaN,
25.0,1.1320923938088916,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,7.622397668396728,0.9999998601999275,0.5,0.1852075175713348,0.999999206677359,2.0,NaN,
25.0,1.3321204608545805,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,10.274245383452799,3.3621719949805673E-7,0.5,0.18520754241969306,0.999999326333542,2.0,NaN,
25.0,2.1325262202030504,0.25,0.5,0.03209488244454717,0.5,0.5,0.5,26.641613743402765,33.92919269629654,2.900939391481394E-7,0.5,0.18520755394469243,0.9999993818316727,2.0,NaN,
25.0,1.1573040343800352,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.914687948196015,0.9999993049555218,0.5,0.18520760414812523,0.9999996235841089,2.0,NaN,
25.0,1.6584977602578561,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.72275941553297,1.3411896104820187E-7,0.5,0.1852075414062943,0.9999993214535645,2.0,NaN,
25.0,1.1509616590990799,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,7.840119243293806,0.999999300022033,0.5,0.18520762305441282,0.9999997146265105,2.0,NaN,
25.0,1.1758965514476107,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,8.13739650217726,0.9999996577663246,0.5,0.18520750153720908,0.9999991294657274,2.0,NaN,
25.0,1.3648899734363265,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,10.789247341410922,6.273046117000192E-7,0.5,0.18520756933928328,0.9999994559636521,2.0,NaN,
25.0,2.142619629695482,0.75,0.5,0.03209488244454717,0.5,0.5,0.5,26.641613743402765,34.44419827464187,8.033369199300644E-7,0.5,0.18520763064029747,0.9999997511560064,2.0,NaN,
25.0,1.1004643052627192,0.125,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.270934827121891,0.9999997878820845,0.5,0.1852075612370739,0.9999994169478169,2.0,NaN,
25.0,1.6321962197966369,0.125,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.07900772392404,6.225829496386837E-7,0.5,0.18520751814868944,0.999999209457585,2.0,NaN,
25.0,1.123781664924288,0.375,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.528432816704655,0.9999997812511466,0.5,0.18520753359623401,0.9999992838445606,2.0,NaN,
25.0,1.6428414690667148,0.375,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.336519135109146,7.891272298388152E-7,0.5,0.18520767503889657,0.9999999649555197,2.0,NaN,
25.0,1.1463148867685156,0.625,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,7.785931810007684,0.9999990985035314,0.5,0.18520751975535168,0.9999992171943968,2.0,NaN,
25.0,1.653319409637227,0.625,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.594009007913535,3.971130646057041E-7,0.5,0.18520753580201316,0.9999992944663937,2.0,NaN,
25.0,1.1681148292487755,0.875,0.5,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,8.043431409737357,0.9999996982738472,0.5,0.18520751425211232,0.9999991906937881,2.0,NaN,
25.0,1.6636365878624069,0.875,0.5,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,16.851514094170895,5.423324450637423E-7,0.5,0.18520760573199116,0.9999996312111461,2.0,NaN,
25.0,34058.8740391645,0.5,0.25,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,1.7688969037340243,0.7557158181686522,0.25,0.08755807534334797,0.7097403071446315,2.0,NaN,
25.0,28577.917701252078,0.5,0.25,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,10.570364068407052,0.7506886834418098,0.25,0.08733021888534186,0.708979683077512,2.0,NaN,
25.0,34498.43900726041,0.5,0.25,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,1.6929422964882135,0.7558453569921907,0.25,0.08751033655857995,0.7095809468660275,2.0,NaN,
25.0,32650.48536551754,0.5,0.25,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,2.224598672929867,0.7623083266533676,0.25,0.0956213044558562,0.7366567534693967,2.0,NaN,
25.0,30522.048553748613,0.5,0.25,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,2.452965695330795,0.7485667948578865,0.3734860084138191,0.10250302218830633,0.7593716910772146,3.0,NaN,
25.0,43284.97746338383,0.5,0.25,0.03209488244454717,0.5,0.5,0.5,26.641613743402765,27.205998622973013,0.49805335093152525,0.25,0.05344687844331646,0.5893204889728989,2.0,NaN,
25.0,1.5220636898765474,0.5,0.75,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,11.172227320299145,1.7561289022971494E-7,0.75,0.18520758645724536,0.9999995383944502,2.0,NaN,
25.0,39935.51002730051,0.5,0.75,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,18.83429976087063,0.4822763953298385,0.2591313121751452,0.05424193177639676,0.5991309726857913,3.0,NaN,
25.0,1.5175767288540245,0.5,0.75,0.03209488244454717,0.5,0.5,0.5,0.03753526380314062,11.097657256018934,3.461335491561357E-7,0.75,0.18520758660155076,0.9999995390893466,2.0,NaN,
25.0,1.5352882014868805,0.5,0.75,0.03209488244454717,0.5,0.5,0.5,0.3348213610675393,11.394936275047202,1.2666217308332506E-7,0.75,0.18520752172334504,0.9999992266711827,2.0,NaN,
25.0,36841.91667277278,0.5,0.75,0.03209488244454717,0.5,0.5,0.5,2.9866672688134823,13.192712668003852,0.4119702677555876,0.29337037245430636,0.08018393950119437,0.6853063179343309,3.0,NaN,
25.0,49811.075426600924,0.5,0.75,0.03209488244454717,0.5,0.5,0.5,26.641613743402765,25.791841079450606,0.5,0.75,NaN,NaN,1.0,NaN,
25.0,35906.900241360694,0.5,0.125,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,1.0E-4,0.5427327002481933,0.36684955245992673,0.10014937190272008,0.7517248440170341,3.0,NaN,
25.0,44444.389026678204,0.5,0.125,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,1.0E-4,0.5018765991808237,0.7470778213388971,0.0494699281219996,0.5402472950990975,3.0,NaN,
25.0,39285.44212318868,0.5,0.375,0.03209488244454717,0.5,0.5,0.5,0.11210534382711952,2.157166740328699,0.5750243779380815,0.375,0.08339604928622467,0.6958976019232305,2.0,NaN,
25.0,43530.48263580308,0.5,0.375,0.03209488244454717,0.5,0.5,0.5,8.920181374601778,0.4828617844239247,0.5021401716889715,0.742423477256506,0.050442541572453266,0.5522487647082466,3.0,NaN,
