500.0,0.3,0.03
500.0,0.6,0.05431235878926547
500.0,0.65,0.06947628881133333
500.0,0.7,0.08464021883340114
500.0,0.72,0.09063152170839392
500.0,0.75,0.09961847602088307
500.0,0.77,0.10577434723698864
500.0,0.8,0.115008154061147
500.0,0.82,0.12206668157463432
500.0,0.84,0.1288418463631659
500.0,0.86,0.13564939239558874
500.0,0.88,0.14254185523200652
500.0,0.9,0.14930856202377954
500.0,0.91,0.15392640395502882
500.0,0.92,0.1585442458862781
500.0,0.93,0.16185284782824316
500.0,0.94,0.1651614497702082
500.0,0.95,0.16847005171217325
500.0,0.96,0.1723123104921828
500.0,0.97,0.17615456927219234
500.0,0.98,0.17964280259110912
500.0,0.99,0.1831310359100259
500.0,1.0,0.18520768231639614
550.0,0.3,0.03
550.0,0.6,0.04681694824326177
550.0,0.65,0.05829850184425613
550.0,0.7,0.06978005544525047
550.0,0.72,0.07522600358458113
550.0,0.75,0.08339492579357714
550.0,0.77,0.08887631393673968
550.0,0.8,0.0970983961514835
550.0,0.82,0.10319976116296024
550.0,0.84,0.10903916192301709
550.0,0.86,0.11483655286656134
550.0,0.88,0.1206752956206909
550.0,0.9,0.12650215900469422
550.0,0.91,0.13011073052147287
550.0,0.92,0.13371930203825155
550.0,0.93,0.13664091825926067
550.0,0.94,0.13956253448026973
550.0,0.95,0.14248415070127884
550.0,0.96,0.1457550362515429
550.0,0.97,0.14902592180180693
550.0,0.98,0.15225586306365543
550.0,0.99,0.15548580432550393
550.0,1.0,0.15772544546868902
600.0,0.3,0.03
600.0,0.6,0.0380234569271878
600.0,0.65,0.04571883459005808
600.0,0.7,0.05341421225292834
600.0,0.72,0.057093409193291214
600.0,0.75,0.06261220460383553
600.0,0.77,0.0665198497624005
600.0,0.8,0.07238131750024795
600.0,0.82,0.07685098058672264
600.0,0.84,0.0812476588884971
600.0,0.86,0.08576764561480105
600.0,0.88,0.09047638397797718
600.0,0.9,0.09530846719348109
600.0,0.91,0.09823264383831992
600.0,0.92,0.10115682048315874
600.0,0.93,0.1035798545075117
600.0,0.94,0.10600288853186461
600.0,0.95,0.10842592255621757
600.0,0.96,0.11087106243251216
600.0,0.97,0.11331620230880675
600.0,0.98,0.11570519074561182
600.0,0.99,0.1180941791824169
600.0,1.0,0.1203278760294544
650.0,0.3,0.03
650.0,0.6,0.03314232366682108
650.0,0.65,0.03635362381746128
650.0,0.7,0.03956492396810147
650.0,0.72,0.04199947769534806
650.0,0.75,0.04565130828621794
650.0,0.77,0.04773544635762275
650.0,0.8,0.05086165346472996
650.0,0.82,0.05337058597136835
650.0,0.84,0.0558644293291722
650.0,0.86,0.0584662231457612
650.0,0.88,0.061246341601380115
650.0,0.9,0.0642224934488987
650.0,0.91,0.06597698788382489
650.0,0.92,0.06773148231875109
650.0,0.93,0.06933576213901284
650.0,0.94,0.07094004195927457
650.0,0.95,0.07254432177953632
650.0,0.96,0.07419096283599047
650.0,0.97,0.07583760389244462
650.0,0.98,0.0775528898123314
650.0,0.99,0.07926817573221817
650.0,1.0,0.08085080521647903
700.0,0.3,0.03
700.0,0.6,0.031195372252348027
700.0,0.65,0.033518681820278576
700.0,0.7,0.035841991388209114
700.0,0.72,0.036789450872971884
700.0,0.75,0.03821064010011604
700.0,0.77,0.03930345573866221
700.0,0.8,0.04094267919648146
700.0,0.82,0.04228419787684025
700.0,0.84,0.04359949103277026
700.0,0.86,0.04495557696716324
700.0,0.88,0.04640419335598416
700.0,0.9,0.04798179724827121
700.0,0.91,0.04889116514862353
700.0,0.92,0.049800533048975845
700.0,0.93,0.05065435840911999
700.0,0.94,0.051508183769264124
700.0,0.95,0.05236200912940827
700.0,0.96,0.05329390613631571
700.0,0.97,0.054225803143223145
700.0,0.98,0.05521928334104524
700.0,0.99,0.056212763538867346
700.0,1.0,0.05715083938433872
750.0,0.3,0.03
750.0,0.6,0.03103347349709236
750.0,0.65,0.03216942955088981
750.0,0.7,0.03330538560468726
750.0,0.72,0.03378784568241477
750.0,0.75,0.03451153579900604
750.0,0.77,0.03499135809910413
750.0,0.8,0.035711091549251256
750.0,0.82,0.0364797076947375
750.0,0.84,0.03722668379051533
750.0,0.86,0.03800281255324177
750.0,0.88,0.03883600234586814
750.0,0.9,0.039731277177640086
750.0,0.91,0.0402502185115176
750.0,0.92,0.04076915984539512
750.0,0.93,0.041266695284414436
750.0,0.94,0.04176423072343375
750.0,0.95,0.042261766162453064
750.0,0.96,0.042794801289019656
750.0,0.97,0.04332783641558625
750.0,0.98,0.043893266190668655
750.0,0.99,0.04445869596575106
750.0,1.0,0.04502708044486439
800.0,0.3,0.030240532585799597
800.0,0.6,0.03097533870362793
800.0,0.65,0.03164197080744982
800.0,0.7,0.03230860291127172
800.0,0.72,0.03266899818626696
800.0,0.75,0.033209591098759816
800.0,0.77,0.03364053928151707
800.0,0.8,0.03428696155565295
800.0,0.82,0.034833801451881356
800.0,0.84,0.035370501053453726
800.0,0.86,0.03585722193502015
800.0,0.88,0.03635965323480686
800.0,0.9,0.03704901165461624
800.0,0.91,0.037448431109083635
800.0,0.92,0.03784785056355102
800.0,0.93,0.03822894932307715
800.0,0.94,0.03861004808260326
800.0,0.95,0.038991146842129384
800.0,0.96,0.039395988355579184
800.0,0.97,0.039800829869028984
800.0,0.98,0.040239306857433495
800.0,0.99,0.040677783845838006
800.0,1.0,0.041111620544801136
