age,value,current_asset,current_quantity,current_origination_ltv,fico_score,current_ltv,wage,consumption,future_asset,future_quantity,future_oltv,status,
29.0,-3.7427466977427044,0.001,0.001,0.0,1.0,0.5,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.7185347468861796,0.001,0.001,0.0,1.0,0.25,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.767578518017389,0.001,0.001,0.0,1.0,0.75,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.793062783913058,0.001,0.001,0.0,0.5,1.0,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.7427466977427044,0.001,0.001,0.0,0.5,0.5,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.7185347468861796,0.001,0.001,0.0,0.5,0.25,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.767578518017389,0.001,0.001,0.0,0.5,0.75,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.793062783913058,0.001,0.001,0.0,0.25,1.0,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.7427466977427044,0.001,0.001,0.0,0.25,0.5,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.793062783913058,0.001,0.001,0.0,0.75,1.0,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.7427466977427044,0.001,0.001,0.0,0.75,0.5,0.8034569864365203,0.22962984357937744,0.1437142857142857,0.001,0.0,5.0,
29.0,-2.3794244803435123,1.0,0.001,0.0,1.0,1.0,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.354104119719076,1.0,0.001,0.0,1.0,0.5,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.34168755954646,1.0,0.001,0.0,1.0,0.25,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.3666816832035673,1.0,0.001,0.0,1.0,0.75,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.3794244803435123,1.0,0.001,0.0,0.5,1.0,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.354104119719076,1.0,0.001,0.0,0.5,0.5,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.34168755954646,1.0,0.001,0.0,0.5,0.25,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.3666816832035673,1.0,0.001,0.0,0.5,0.75,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.3794244803435123,1.0,0.001,0.0,0.25,1.0,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.354104119719076,1.0,0.001,0.0,0.25,0.5,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.3794244803435123,1.0,0.001,0.0,0.75,1.0,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.354104119719076,1.0,0.001,0.0,0.75,0.5,0.8034569864365203,0.6877427007222348,0.2864285714285714,0.001,0.0,5.0,
29.0,-2.9327163620614267,0.5,0.001,0.0,1.0,1.0,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.899028794195847,0.5,0.001,0.0,1.0,0.5,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.882613825088719,0.5,0.001,0.0,1.0,0.25,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.9157263399692823,0.5,0.001,0.0,1.0,0.75,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.9327163620614267,0.5,0.001,0.0,0.5,1.0,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.899028794195847,0.5,0.001,0.0,0.5,0.5,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.882613825088719,0.5,0.001,0.0,0.5,0.25,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.9157263399692823,0.5,0.001,0.0,0.5,0.75,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.9327163620614267,0.5,0.001,0.0,0.25,1.0,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.899028794195847,0.5,0.001,0.0,0.25,0.5,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.9327163620614267,0.5,0.001,0.0,0.75,1.0,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.899028794195847,0.5,0.001,0.0,0.75,0.5,0.8034569864365203,0.458171272150806,0.21507142857142858,0.001,0.0,5.0,
29.0,-3.2905993622150778,0.25,0.001,0.0,1.0,1.0,0.8034569864365203,0.4860998435793774,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.2402832760447247,0.25,0.001,0.0,1.0,0.5,0.8034569864365203,0.4860998435793774,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.2905993622150778,0.25,0.001,0.0,0.5,1.0,0.8034569864365203,0.4860998435793774,0.1437142857142857,0.001,0.0,5.0,
29.0,-3.2402832760447247,0.25,0.001,0.0,0.5,0.5,0.8034569864365203,0.4860998435793774,0.1437142857142857,0.001,0.0,5.0,
29.0,-2.6339111867793523,0.75,0.001,0.0,1.0,1.0,0.8034569864365203,0.7156712721508058,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.6002236189137724,0.75,0.001,0.0,1.0,0.5,0.8034569864365203,0.7156712721508058,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.6339111867793523,0.75,0.001,0.0,0.5,1.0,0.8034569864365203,0.7156712721508058,0.21507142857142858,0.001,0.0,5.0,
29.0,-2.6002236189137724,0.75,0.001,0.0,0.5,0.5,0.8034569864365203,0.7156712721508058,0.21507142857142858,0.001,0.0,5.0,
29.0,-10.0,0.001,1.0,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.70485903272637,0.001,1.0,0.0,1.0,0.5,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,3.286021531438089,0.001,1.0,0.0,1.0,0.25,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,0.6322380057506896,0.001,1.0,0.0,1.0,0.75,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.001,1.0,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.70485903272637,0.001,1.0,0.0,0.5,0.5,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,3.286021531438089,0.001,1.0,0.0,0.5,0.25,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,0.6322380057506896,0.001,1.0,0.0,0.5,0.75,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.001,1.0,0.0,0.25,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.70485903272637,0.001,1.0,0.0,0.25,0.5,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.001,1.0,0.0,0.75,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.70485903272637,0.001,1.0,0.0,0.75,0.5,0.8034569864365203,0.8004869864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.001,0.5,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,1.8039811033691895,0.001,0.5,0.0,1.0,0.5,0.8034569864365203,0.8004869864365203,0.001,0.5,0.0,5.0,
29.0,2.385046418001104,0.001,0.5,0.0,1.0,0.25,0.8034569864365203,0.8004869864365203,0.001,0.5,0.0,5.0,
29.0,-0.23904741718378092,0.001,0.5,0.0,1.0,0.75,0.8034569864365203,0.5150584150079489,0.07235714285714286,0.5,0.0,5.0,
29.0,-10.0,0.001,0.5,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,1.8039811033691895,0.001,0.5,0.0,0.5,0.5,0.8034569864365203,0.8004869864365203,0.001,0.5,0.0,5.0,
29.0,2.385046418001104,0.001,0.5,0.0,0.5,0.25,0.8034569864365203,0.8004869864365203,0.001,0.5,0.0,5.0,
29.0,-0.23904741718378092,0.001,0.5,0.0,0.5,0.75,0.8034569864365203,0.5150584150079489,0.07235714285714286,0.5,0.0,5.0,
29.0,-10.0,0.001,0.5,0.0,0.25,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,1.8039811033691895,0.001,0.5,0.0,0.25,0.5,0.8034569864365203,0.8004869864365203,0.001,0.5,0.0,5.0,
29.0,-10.0,0.001,0.5,0.0,0.75,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,1.8039811033691895,0.001,0.5,0.0,0.75,0.5,0.8034569864365203,0.8004869864365203,0.001,0.5,0.0,5.0,
29.0,-5.159444702504229,0.001,0.25,0.0,1.0,1.0,0.8034569864365203,0.001,1.0000000000000002,0.25,0.0,5.0,
29.0,0.9033164351428432,0.001,0.25,0.0,1.0,0.5,0.8034569864365203,0.8004869864365203,0.001,0.25,0.0,5.0,
29.0,-5.159444702504229,0.001,0.25,0.0,0.5,1.0,0.8034569864365203,0.001,1.0000000000000002,0.25,0.0,5.0,
29.0,0.9033164351428432,0.001,0.25,0.0,0.5,0.5,0.8034569864365203,0.8004869864365203,0.001,0.25,0.0,5.0,
29.0,-10.0,0.001,0.75,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.3309434790070465,0.001,0.75,0.0,1.0,0.5,0.8034569864365203,0.8004869864365203,0.001,0.75,0.0,5.0,
29.0,-10.0,0.001,0.75,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.3309434790070465,0.001,0.75,0.0,0.5,0.5,0.8034569864365203,0.8004869864365203,0.001,0.75,0.0,5.0,
29.0,-10.0,1.0,1.0,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.2586503450974678,1.0,1.0,0.0,1.0,0.5,0.8034569864365203,1.8294569864365204,0.001,1.0,0.0,5.0,
29.0,3.8398128438091867,1.0,1.0,0.0,1.0,0.25,0.8034569864365203,1.8294569864365204,0.001,1.0,0.0,5.0,
29.0,1.2588999546449113,1.0,1.0,0.0,1.0,0.75,0.8034569864365203,1.2585998435793777,0.1437142857142857,1.0,0.0,5.0,
29.0,-10.0,1.0,1.0,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.2586503450974678,1.0,1.0,0.0,0.5,0.5,0.8034569864365203,1.8294569864365204,0.001,1.0,0.0,5.0,
29.0,3.8398128438091867,1.0,1.0,0.0,0.5,0.25,0.8034569864365203,1.8294569864365204,0.001,1.0,0.0,5.0,
29.0,1.2588999546449113,1.0,1.0,0.0,0.5,0.75,0.8034569864365203,1.2585998435793777,0.1437142857142857,1.0,0.0,5.0,
29.0,-10.0,1.0,1.0,0.0,0.25,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.2586503450974678,1.0,1.0,0.0,0.25,0.5,0.8034569864365203,1.8294569864365204,0.001,1.0,0.0,5.0,
29.0,-10.0,1.0,1.0,0.0,0.75,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.2586503450974678,1.0,1.0,0.0,0.75,0.5,0.8034569864365203,1.8294569864365204,0.001,1.0,0.0,5.0,
29.0,-10.0,1.0,0.5,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.3577724157402873,1.0,0.5,0.0,1.0,0.5,0.8034569864365203,1.8294569864365204,0.001,0.5,0.0,5.0,
29.0,2.9388377303722018,1.0,0.5,0.0,1.0,0.25,0.8034569864365203,1.8294569864365204,0.001,0.5,0.0,5.0,
29.0,0.5740243776088856,1.0,0.5,0.0,1.0,0.75,0.8034569864365203,1.2585998435793777,0.1437142857142857,0.5,0.0,5.0,
29.0,-10.0,1.0,0.5,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.3577724157402873,1.0,0.5,0.0,0.5,0.5,0.8034569864365203,1.8294569864365204,0.001,0.5,0.0,5.0,
29.0,2.9388377303722018,1.0,0.5,0.0,0.5,0.25,0.8034569864365203,1.8294569864365204,0.001,0.5,0.0,5.0,
29.0,0.5740243776088856,1.0,0.5,0.0,0.5,0.75,0.8034569864365203,1.2585998435793777,0.1437142857142857,0.5,0.0,5.0,
29.0,-10.0,1.0,0.5,0.0,0.25,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.3577724157402873,1.0,0.5,0.0,0.25,0.5,0.8034569864365203,1.8294569864365204,0.001,0.5,0.0,5.0,
29.0,-10.0,1.0,0.5,0.0,0.75,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.3577724157402873,1.0,0.5,0.0,0.75,0.5,0.8034569864365203,1.8294569864365204,0.001,0.5,0.0,5.0,
29.0,-5.159444702504229,1.0,0.25,0.0,1.0,1.0,0.8034569864365203,0.001,1.0000000000000002,0.25,0.0,5.0,
29.0,1.4571077475139411,1.0,0.25,0.0,1.0,0.5,0.8034569864365203,1.8294569864365204,0.001,0.25,0.0,5.0,
29.0,-5.159444702504229,1.0,0.25,0.0,0.5,1.0,0.8034569864365203,0.001,1.0000000000000002,0.25,0.0,5.0,
29.0,1.4571077475139411,1.0,0.25,0.0,0.5,0.5,0.8034569864365203,1.8294569864365204,0.001,0.25,0.0,5.0,
29.0,-10.0,1.0,0.75,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.8847347913781443,1.0,0.75,0.0,1.0,0.5,0.8034569864365203,1.8294569864365204,0.001,0.75,0.0,5.0,
29.0,-10.0,1.0,0.75,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.8847347913781443,1.0,0.75,0.0,0.5,0.5,0.8034569864365203,1.8294569864365204,0.001,0.75,0.0,5.0,
29.0,-10.0,0.5,1.0,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.0371513253772626,0.5,1.0,0.0,1.0,0.5,0.8034569864365203,1.3144569864365203,0.001,1.0,0.0,5.0,
29.0,3.6183138240889816,0.5,1.0,0.0,1.0,0.25,0.8034569864365203,1.3144569864365203,0.001,1.0,0.0,5.0,
29.0,0.9830091636128057,0.5,1.0,0.0,1.0,0.75,0.8034569864365203,1.029028415007949,0.07235714285714286,1.0,0.0,5.0,
29.0,-10.0,0.5,1.0,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.0371513253772626,0.5,1.0,0.0,0.5,0.5,0.8034569864365203,1.3144569864365203,0.001,1.0,0.0,5.0,
29.0,3.6183138240889816,0.5,1.0,0.0,0.5,0.25,0.8034569864365203,1.3144569864365203,0.001,1.0,0.0,5.0,
29.0,0.9830091636128057,0.5,1.0,0.0,0.5,0.75,0.8034569864365203,1.029028415007949,0.07235714285714286,1.0,0.0,5.0,
29.0,-10.0,0.5,1.0,0.0,0.25,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.0371513253772626,0.5,1.0,0.0,0.25,0.5,0.8034569864365203,1.3144569864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.5,1.0,0.0,0.75,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.0371513253772626,0.5,1.0,0.0,0.75,0.5,0.8034569864365203,1.3144569864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.5,0.5,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.136273396020082,0.5,0.5,0.0,1.0,0.5,0.8034569864365203,1.3144569864365203,0.001,0.5,0.0,5.0,
29.0,2.7173387106519966,0.5,0.5,0.0,1.0,0.25,0.8034569864365203,1.3144569864365203,0.001,0.5,0.0,5.0,
29.0,0.22465290172213415,0.5,0.5,0.0,1.0,0.75,0.8034569864365203,1.029028415007949,0.07235714285714286,0.5,0.0,5.0,
29.0,-10.0,0.5,0.5,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.136273396020082,0.5,0.5,0.0,0.5,0.5,0.8034569864365203,1.3144569864365203,0.001,0.5,0.0,5.0,
29.0,2.7173387106519966,0.5,0.5,0.0,0.5,0.25,0.8034569864365203,1.3144569864365203,0.001,0.5,0.0,5.0,
29.0,0.22465290172213415,0.5,0.5,0.0,0.5,0.75,0.8034569864365203,1.029028415007949,0.07235714285714286,0.5,0.0,5.0,
29.0,-10.0,0.5,0.5,0.0,0.25,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.136273396020082,0.5,0.5,0.0,0.25,0.5,0.8034569864365203,1.3144569864365203,0.001,0.5,0.0,5.0,
29.0,-10.0,0.5,0.5,0.0,0.75,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.136273396020082,0.5,0.5,0.0,0.75,0.5,0.8034569864365203,1.3144569864365203,0.001,0.5,0.0,5.0,
29.0,-5.159444702504229,0.5,0.25,0.0,1.0,1.0,0.8034569864365203,0.001,1.0000000000000002,0.25,0.0,5.0,
29.0,1.235608727793736,0.5,0.25,0.0,1.0,0.5,0.8034569864365203,1.3144569864365203,0.001,0.25,0.0,5.0,
29.0,-5.159444702504229,0.5,0.25,0.0,0.5,1.0,0.8034569864365203,0.001,1.0000000000000002,0.25,0.0,5.0,
29.0,1.235608727793736,0.5,0.25,0.0,0.5,0.5,0.8034569864365203,1.3144569864365203,0.001,0.25,0.0,5.0,
29.0,-10.0,0.5,0.75,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.663235771657939,0.5,0.75,0.0,1.0,0.5,0.8034569864365203,1.3144569864365203,0.001,0.75,0.0,5.0,
29.0,-10.0,0.5,0.75,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.663235771657939,0.5,0.75,0.0,0.5,0.5,0.8034569864365203,1.3144569864365203,0.001,0.75,0.0,5.0,
29.0,-10.0,0.25,1.0,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.8910714731289624,0.25,1.0,0.0,1.0,0.5,0.8034569864365203,1.0569569864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.25,1.0,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.8910714731289624,0.25,1.0,0.0,0.5,0.5,0.8034569864365203,1.0569569864365203,0.001,1.0,0.0,5.0,
29.0,-10.0,0.25,0.5,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,1.9901935437717817,0.25,0.5,0.0,1.0,0.5,0.8034569864365203,1.0569569864365203,0.001,0.5,0.0,5.0,
29.0,-10.0,0.25,0.5,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,1.9901935437717817,0.25,0.5,0.0,0.5,0.5,0.8034569864365203,1.0569569864365203,0.001,0.5,0.0,5.0,
29.0,-10.0,0.75,1.0,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.1570127770331835,0.75,1.0,0.0,1.0,0.5,0.8034569864365203,1.5719569864365202,0.001,1.0,0.0,5.0,
29.0,-10.0,0.75,1.0,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,3.1570127770331835,0.75,1.0,0.0,0.5,0.5,0.8034569864365203,1.5719569864365202,0.001,1.0,0.0,5.0,
29.0,-10.0,0.75,0.5,0.0,1.0,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.256134847676003,0.75,0.5,0.0,1.0,0.5,0.8034569864365203,1.5719569864365202,0.001,0.5,0.0,5.0,
29.0,-10.0,0.75,0.5,0.0,0.5,1.0,0.8034569864365203,0.0,0.0,0.0,0.0,5.0,
29.0,2.256134847676003,0.75,0.5,0.0,0.5,0.5,0.8034569864365203,1.5719569864365202,0.001,0.5,0.0,5.0,
29.0,-3.797892257930164,0.001,0.001,1.0,1.0,1.0,0.8034569864365203,0.2266991853898902,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.7472398478355298,0.001,0.001,1.0,1.0,0.5,0.8034569864365203,0.2266991853898902,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.722872211118769,0.001,0.001,1.0,1.0,0.25,0.8034569864365203,0.2266991853898902,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.7722354549703367,0.001,0.001,1.0,1.0,0.75,0.8034569864365203,0.2266991853898902,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.8038743079841595,0.001,0.001,1.0,0.5,1.0,0.8034569864365203,0.2251527715107997,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.751266289727128,0.001,0.001,1.0,0.5,0.5,0.8034569864365203,0.2251527715107997,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.7259949566439072,0.001,0.001,1.0,0.5,0.25,0.8034569864365203,0.2251527715107997,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.777213683623606,0.001,0.001,1.0,0.5,0.75,0.8034569864365203,0.2251527715107997,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.813165133393203,0.001,0.001,1.0,0.25,1.0,0.8034569864365203,0.22253565870972536,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.757723957337611,0.001,0.001,1.0,0.25,0.5,0.8034569864365203,0.22253565870972536,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.7993575529478463,0.001,0.001,1.0,0.75,1.0,0.8034569864365203,0.2263367856695967,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.748212093689002,0.001,0.001,1.0,0.75,0.5,0.8034569864365203,0.2263367856695967,0.1437142857142857,0.001,1.0,5.0,
29.0,-3.7947536471912096,0.001,0.001,0.5,1.0,1.0,0.8034569864365203,0.22834229034025566,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.7445077216527745,0.001,0.001,0.5,1.0,0.5,0.8034569864365203,0.22834229034025566,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.720328258293278,0.001,0.001,0.5,1.0,0.25,0.8034569864365203,0.22834229034025566,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.76930537067891,0.001,0.001,0.5,1.0,0.75,0.8034569864365203,0.22834229034025566,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.794918951090523,0.001,0.001,0.5,0.5,1.0,0.8034569864365203,0.2283195819673287,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.7446032180784306,0.001,0.001,0.5,0.5,0.5,0.8034569864365203,0.2283195819673287,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.7203914306503925,0.001,0.001,0.5,0.5,0.25,0.8034569864365203,0.2283195819673287,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.769434866386538,0.001,0.001,0.5,0.5,0.75,0.8034569864365203,0.2283195819673287,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.795671677622131,0.001,0.001,0.5,0.25,1.0,0.8034569864365203,0.22821412898492832,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.745039602097764,0.001,0.001,0.5,0.25,0.5,0.8034569864365203,0.22821412898492832,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.794755165770189,0.001,0.001,0.5,0.75,1.0,0.8034569864365203,0.22834208248514332,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.7445085983735598,0.001,0.001,0.5,0.75,0.5,0.8034569864365203,0.22834208248514332,0.1437142857142857,0.001,0.5,5.0,
29.0,-3.7938830019799346,0.001,0.001,0.25,1.0,1.0,0.8034569864365203,0.22899044934618518,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.743610332339572,0.001,0.001,0.25,1.0,0.5,0.8034569864365203,0.22899044934618518,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.7938608460456065,0.001,0.001,0.25,0.5,1.0,0.8034569864365203,0.2289921028378743,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.743598583277245,0.001,0.001,0.25,0.5,0.5,0.8034569864365203,0.2289921028378743,0.1437142857142857,0.001,0.25,5.0,
29.0,-3.7958993501009166,0.001,0.001,0.75,1.0,1.0,0.8034569864365203,0.2276363978972935,0.1437142857142857,0.001,0.75,5.0,
29.0,-3.7455826236065635,0.001,0.001,0.75,1.0,0.5,0.8034569864365203,0.2276363978972935,0.1437142857142857,0.001,0.75,5.0,
29.0,-3.7975609514690882,0.001,0.001,0.75,0.5,1.0,0.8034569864365203,0.22730998850499673,0.1437142857142857,0.001,0.75,5.0,
29.0,-3.74661813440532,0.001,0.001,0.75,0.5,0.5,0.8034569864365203,0.22730998850499673,0.1437142857142857,0.001,0.75,5.0,
29.0,-2.380407870378959,1.0,0.001,1.0,1.0,1.0,0.8034569864365203,0.6848120425327475,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3548667704865793,1.0,0.001,1.0,1.0,0.5,0.8034569864365203,0.6848120425327475,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3423440699590894,1.0,0.001,1.0,1.0,0.25,0.8034569864365203,0.6848120425327475,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3675532568868025,1.0,0.001,1.0,1.0,0.75,0.8034569864365203,0.6848120425327475,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3826171207925864,1.0,0.001,1.0,0.5,1.0,0.8034569864365203,0.6832656286536569,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.35609559119854,1.0,0.001,1.0,0.5,0.5,0.8034569864365203,0.6832656286536569,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3431018924307803,1.0,0.001,1.0,0.5,0.25,0.8034569864365203,0.6832656286536569,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.369265714999505,1.0,0.001,1.0,0.5,0.75,0.8034569864365203,0.6832656286536569,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3859128804912437,1.0,0.001,1.0,0.25,1.0,0.8034569864365203,0.6806485158525828,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3579636412466947,1.0,0.001,1.0,0.25,0.5,0.8034569864365203,0.6806485158525828,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3809582971171,1.0,0.001,1.0,0.75,1.0,0.8034569864365203,0.684449642812454,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3551705167722057,1.0,0.001,1.0,0.75,0.5,0.8034569864365203,0.684449642812454,0.2864285714285714,0.001,1.0,5.0,
29.0,-2.3796479754532855,1.0,0.001,0.5,1.0,1.0,0.8034569864365203,0.6864551474831131,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.3543364873068846,1.0,0.001,0.5,1.0,0.5,0.8034569864365203,0.6864551474831131,0.2864285714285714,0.001,0.5,5.0,
29.0,-2.3419241941243776,1.0,0.001,0.5,1.0,0.25,0.8034569864365203,0.6864551474831131,0.2864285714285714,0.001,0.5,5.0,
