0.0,1.0,-1.3366451903594758
0.01,1.0,-1.3166739061649626
0.02,1.0,-1.2967026219704494
0.03,1.0,-1.2767313377759362
0.04,1.0,-1.2572967056467768
0.05,1.0,-1.2379387380983824
0.06,1.0,-1.218580770549988
0.07,1.0,-1.199655377873206
0.08,1.0,-1.1808741768202953
0.09,1.0,-1.162092975767385
0.1,1.0,-1.143651393024801
0.11,1.0,-1.1254135812684134
0.12,1.0,-1.1071757695120257
0.13,1.0,-1.0891943718015888
0.14,1.0,-1.0714693881371031
0.15,1.0,-1.0537444044726176
0.16,1.0,-1.036201211339876
0.17,1.0,-1.0189610024267073
0.18,1.0,-1.0017207935135388
0.19,1.0,-0.9845953251428161
0.2,1.0,-0.9678140783994309
0.21,1.0,-0.9510328316560459
0.22,1.0,-0.9343059796479892
0.23,1.0,-0.917959890787231
0.24,1.0,-0.9016138019264726
0.25,1.0,-0.8852677130657142
0.26,1.0,-0.8693347830155307
0.27,1.0,-0.8534018529653474
0.28,1.0,-0.8374689229151642
0.29,1.0,-0.8218796814129729
0.3,1.0,-0.8063395382747806
0.31,1.0,-0.7907993951365879
0.32,1.0,-0.7755396661740757
0.33,1.0,-0.7603734086034566
0.34,1.0,-0.7452071510328376
0.35,1.0,-0.7302635913120988
0.36,1.0,-0.7154536503012869
0.37,1.0,-0.7006437092904755
0.38,1.0,-0.686003747048617
0.39,1.0,-0.6715337635757115
0.4,1.0,-0.6570637801028061
0.41,1.0,-0.6427155590853008
0.42,1.0,-0.6285702754934619
0.43,1.0,-0.6144249919016233
0.44,1.0,-0.6003573200323038
0.45,1.0,-0.5865224833305431
0.46,1.0,-0.5726876466287821
0.47,1.0,-0.5588899489583777
0.48,1.0,-0.5453522245074689
0.49,1.0,-0.5318145000565598
0.5,1.0,-0.5182767756056509
0.51,1.0,-0.5050236698788743
0.52,1.0,-0.4917705641520975
0.53,1.0,-0.47851745842532084
0.54,1.0,-0.4655031375946409
0.55,1.0,-0.4525229288919749
0.56,1.0,-0.4395427201893088
0.57,1.0,-0.4267589251282294
0.58,1.0,-0.4140406012810121
0.59,1.0,-0.40132227743379467
0.6,1.0,-0.38876115738885436
0.61,1.0,-0.3762943596252801
0.62,1.0,-0.36382756186170584
0.63,1.0,-0.35148164910715
0.64,1.0,-0.33925662136161283
0.65,1.0,-0.32703159361607553
0.66,1.0,-0.3148937799169119
0.67,1.0,-0.3029013229617043
0.68,1.0,-0.29090886600649674
0.69,1.0,-0.27897238075487035
0.7,1.0,-0.2672038106139868
0.71,1.0,-0.2554352404731033
0.72,1.0,-0.24369363037159336
0.73,1.0,-0.23214074054569878
0.74,1.0,-0.22058785071980402
0.75,1.0,-0.2090349608939094
